fglov122_jpg.rf.100c77df8dfdfb9f5a7d253a6eadbf06.jpg,226,36,272,82,no_glove
fglov122_jpg.rf.100c77df8dfdfb9f5a7d253a6eadbf06.jpg,314,239,346,314,glove
packing560_jpg.rf.0ff0b09b655dea91f8ec25f122bcd911.jpg,139,115,161,133,no_goggles
packing560_jpg.rf.0ff0b09b655dea91f8ec25f122bcd911.jpg,292,97,315,120,goggles
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,85,135,105,183,no_glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,181,93,198,167,glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,150,112,167,161,glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,132,174,159,220,no_glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,234,89,268,164,no_glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,208,101,221,187,no_glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,297,132,326,197,no_glove
PP02img535_jpg.rf.101e4101016343966e60b3d0b5ffa6f9.jpg,360,45,388,95,no_glove
packing218_jpg.rf.0f9ec0296530932a3b7040c11e8844fb.jpg,89,81,114,103,goggles
packing218_jpg.rf.0f9ec0296530932a3b7040c11e8844fb.jpg,279,105,297,116,no_goggles
packing1247_jpg.rf.0ff99d58966563ab6b1153ab61657b46.jpg,105,98,130,120,no_goggles
img303_jpg.rf.0fffd00eb178e0336c3e7e2c1fee5d92.jpg,313,169,375,232,glove
img303_jpg.rf.0fffd00eb178e0336c3e7e2c1fee5d92.jpg,380,0,410,72,glove
img303_jpg.rf.0fffd00eb178e0336c3e7e2c1fee5d92.jpg,111,197,143,274,glove
img303_jpg.rf.0fffd00eb178e0336c3e7e2c1fee5d92.jpg,0,201,20,296,glove
img303_jpg.rf.0fffd00eb178e0336c3e7e2c1fee5d92.jpg,116,21,157,68,no_glove
nglov191_jpg.rf.102bae9c125f9048b14cabee4b29afbb.jpg,51,209,112,327,no_glove
nglov191_jpg.rf.102bae9c125f9048b14cabee4b29afbb.jpg,88,173,140,273,no_glove
nglov191_jpg.rf.102bae9c125f9048b14cabee4b29afbb.jpg,367,105,407,202,glove
kp966_jpg.rf.1016fadb26240ada310a8e2ce9fc90f8.jpg,158,291,185,317,goggles
packing1730_jpg.rf.1033c15eb2ca736973f67a2d4fb0e54c.jpg,328,159,346,184,goggles
packing1730_jpg.rf.1033c15eb2ca736973f67a2d4fb0e54c.jpg,88,92,112,123,no_goggles
kp352_jpg.rf.103f69cd88fd4fb080e6b0b210343918.jpg,234,309,260,334,goggles
PP02img1003_jpg.rf.1045c88ad2c9879072632194b20064e0.jpg,116,203,151,254,glove
PP02img1003_jpg.rf.1045c88ad2c9879072632194b20064e0.jpg,77,144,99,178,glove
PP02img1003_jpg.rf.1045c88ad2c9879072632194b20064e0.jpg,227,266,280,322,glove
kp756_jpg.rf.1025cdfc458cca15b8e100078a753fde.jpg,229,283,254,303,goggles
packing706_jpg.rf.100357f3b08a2fc9d1605d4d779a9c1b.jpg,95,105,118,127,goggles
kp1126_jpg.rf.104a2e964d3cc9816d52e6e5d8b06dd6.jpg,169,313,193,335,no_goggles
kp1270_jpg.rf.102a2f32d45678847bbd5bf6a1bdff93.jpg,165,288,195,310,goggles
kp1934_jpg.rf.1037cbfb9103bc2d03c334c2395358c3.jpg,154,322,182,345,no_goggles
kp1888_jpg.rf.1044c288f66ac138f3cf95326f20ec13.jpg,164,324,194,346,no_goggles
packing1292_jpg.rf.105124b9c7de65c5aec34f32ec269c6b.jpg,96,118,124,141,no_goggles
packing1292_jpg.rf.105124b9c7de65c5aec34f32ec269c6b.jpg,328,139,351,159,no_goggles
packing1286_jpg.rf.101ea15bca179dbac7ab29c25b71a5a5.jpg,129,107,151,130,no_goggles
packing1286_jpg.rf.101ea15bca179dbac7ab29c25b71a5a5.jpg,308,108,333,132,no_goggles
PP02img1044_jpg.rf.105aab3e773da983d0d88893bdf8cdd7.jpg,52,204,80,238,glove
PP02img1044_jpg.rf.105aab3e773da983d0d88893bdf8cdd7.jpg,85,220,116,254,glove
PP02img1044_jpg.rf.105aab3e773da983d0d88893bdf8cdd7.jpg,265,119,285,187,no_glove
kp250_jpg.rf.1056353ae7ddcab956d192d7d53936c9.jpg,207,294,232,319,goggles
packing1085_jpg.rf.106863eaffe09a25a9308b55023ab801.jpg,79,137,105,164,no_goggles
packing1085_jpg.rf.106863eaffe09a25a9308b55023ab801.jpg,328,129,353,152,no_goggles
packing22_jpg.rf.10661d40180f78e87fd48560e6d8a189.jpg,289,91,309,105,no_goggles
kp1969_jpg.rf.106a3652d5c3d6b2b62c6313d66e41b1.jpg,153,314,180,339,no_goggles
goggle8765194_jpg.rf.102c8ac130ef9c089c287991ee39d104.jpg,131,42,190,111,no_glove
goggle8765194_jpg.rf.102c8ac130ef9c089c287991ee39d104.jpg,217,3,256,75,no_glove
goggle8765194_jpg.rf.102c8ac130ef9c089c287991ee39d104.jpg,325,236,352,339,glove
goggle8765194_jpg.rf.102c8ac130ef9c089c287991ee39d104.jpg,68,207,95,290,glove
goggle8765194_jpg.rf.102c8ac130ef9c089c287991ee39d104.jpg,3,190,34,276,glove
frame14_jpg.rf.1047e502cc61ca532f31ee01aee82ca0.jpg,86,172,167,389,suit
kp1959_jpg.rf.105acb23f5f858537f82d8842a25d655.jpg,250,312,280,337,no_goggles
kp1959_jpg.rf.105acb23f5f858537f82d8842a25d655.jpg,24,271,50,295,no_goggles
packing1859_jpg.rf.105b02a806671be6f36913ecc26793b9.jpg,320,153,351,174,goggles
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,48,195,72,259,no_glove
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,123,212,139,277,no_glove
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,287,183,322,248,glove
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,307,175,334,223,glove
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,236,102,254,176,no_glove
PP02img290_jpg.rf.107162809530fae1c89c154ebaa1cf68.jpg,206,97,223,178,no_glove
packing1661_jpg.rf.105d9664902e3d4f614cae8d7783e684.jpg,93,75,122,96,no_goggles
packing1661_jpg.rf.105d9664902e3d4f614cae8d7783e684.jpg,331,146,361,171,goggles
packing1420_jpg.rf.107194dbef5b3acd1c7ab36a3b22c0c8.jpg,316,130,344,151,no_goggles
packing1420_jpg.rf.107194dbef5b3acd1c7ab36a3b22c0c8.jpg,61,132,89,158,no_goggles
packing1687_jpg.rf.103e05dad0f8e26a7eef9725685db21d.jpg,111,76,135,100,no_goggles
packing1687_jpg.rf.103e05dad0f8e26a7eef9725685db21d.jpg,286,92,316,116,no_goggles
packing1687_jpg.rf.103e05dad0f8e26a7eef9725685db21d.jpg,50,150,75,175,goggles
kp1189_jpg.rf.107d3d1c7422fb6dd484ee20fe6c5d23.jpg,209,304,244,332,goggles
kp1171_jpg.rf.106b584d543ad5abc18ec0b4a3a07f6d.jpg,218,281,253,309,goggles
packing1999_jpg.rf.1082d7ee316ef3e0ae3d76f4f28d20c6.jpg,347,142,380,172,goggles
kp168_jpg.rf.1077318cdc7262504c55694966654425.jpg,222,290,246,317,goggles
kp168_jpg.rf.1077318cdc7262504c55694966654425.jpg,25,265,48,284,no_goggles
frame144_jpg.rf.107f9f8350e03fc94d8142a3da8b6a9c.jpg,361,212,416,416,no-suit
frame144_jpg.rf.107f9f8350e03fc94d8142a3da8b6a9c.jpg,294,139,340,322,no-suit
frame144_jpg.rf.107f9f8350e03fc94d8142a3da8b6a9c.jpg,338,138,385,333,suit
packing587_jpg.rf.10737da13e5b9bbfd7edbfaa945b3af7.jpg,61,141,88,159,goggles
packing587_jpg.rf.10737da13e5b9bbfd7edbfaa945b3af7.jpg,113,107,132,123,no_goggles
packing1494_jpg.rf.108bb6892732b49e734e7cf4201a39bc.jpg,281,91,304,111,no_goggles
packing1456_jpg.rf.1097a294013f4cfa4ff830bd769826c3.jpg,104,92,130,115,no_goggles
packing1456_jpg.rf.1097a294013f4cfa4ff830bd769826c3.jpg,344,142,367,167,no_goggles
kp302_jpg.rf.10b6798a51b3afdddee18be50cf603b8.jpg,228,312,255,342,goggles
packing1188_jpg.rf.10854f096532e4fc7123cfbae982fbd9.jpg,302,103,328,126,no_goggles
packing626_jpg.rf.104a4e8d9825dedf0e45ad126e7a417e.jpg,62,153,83,172,goggles
nglovpp278_jpg.rf.109d9395492cbded3976d7344710737e.jpg,187,103,228,139,no_glove
nglovpp278_jpg.rf.109d9395492cbded3976d7344710737e.jpg,62,153,117,214,no_glove
packing1120_jpg.rf.10709f62f8ab6b9a050a812284dfcd0f.jpg,302,124,329,149,no_goggles
packing1120_jpg.rf.10709f62f8ab6b9a050a812284dfcd0f.jpg,352,254,388,284,no_goggles
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,331,150,358,200,glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,290,180,322,238,glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,142,283,210,353,glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,165,90,194,146,no_glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,66,118,109,167,no_glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,273,97,297,143,no_glove
PP02img1318_jpg.rf.10820d949a2c046065ddb035b8f14fc6.jpg,261,88,286,137,no_glove
kp1103_jpg.rf.10a00198bcee18b89700e5bf21a84466.jpg,224,321,250,340,no_goggles
kp1009_jpg.rf.108f4f062b3454a3b09b3052924e1653.jpg,179,290,206,315,goggles
PP02img860_jpg.rf.10b2459ef89290ebc68d58af4dc25929.jpg,275,119,324,159,no_glove
kp1628_jpg.rf.1086db2ddbc19f7d8ed9326d0f8d3261.jpg,233,298,260,324,no_goggles
frame2205_jpg.rf.108eb4d5b592d265e9ec1962b8817464.jpg,102,114,174,338,suit
packing179_jpg.rf.1086d060345f591a511d3b6a494288e5.jpg,266,96,290,108,no_goggles
packing179_jpg.rf.1086d060345f591a511d3b6a494288e5.jpg,85,83,109,103,goggles
packing179_jpg.rf.1086d060345f591a511d3b6a494288e5.jpg,319,156,338,172,goggles
kp908_jpg.rf.10a70eab6938d57d137841190f401885.jpg,232,292,261,316,goggles
PP02img1046_jpg.rf.10bb72db6d68ae068fb15942d416b062.jpg,98,259,121,324,glove
PP02img1046_jpg.rf.10bb72db6d68ae068fb15942d416b062.jpg,267,129,286,182,no_glove
PP02img1046_jpg.rf.10bb72db6d68ae068fb15942d416b062.jpg,230,317,282,375,glove
nglovpp264_jpg.rf.10c49b88b70ba3f06ef07c2b67346241.jpg,210,117,260,163,no_glove
nglovpp264_jpg.rf.10c49b88b70ba3f06ef07c2b67346241.jpg,301,150,344,208,no_glove
nglovpp264_jpg.rf.10c49b88b70ba3f06ef07c2b67346241.jpg,49,202,77,249,no_glove
nglovpp264_jpg.rf.10c49b88b70ba3f06ef07c2b67346241.jpg,102,164,138,273,glove
PP02img1473_jpg.rf.10887d2db1f94a6824f38d44fe94fbdd.jpg,338,194,372,233,glove
PP02img1473_jpg.rf.10887d2db1f94a6824f38d44fe94fbdd.jpg,297,249,337,314,glove
PP02img1473_jpg.rf.10887d2db1f94a6824f38d44fe94fbdd.jpg,131,274,184,333,glove
PP02img618_jpg.rf.10d18e0d0d135bc40f309fa21c7afa3d.jpg,146,144,167,216,no_glove
PP02img618_jpg.rf.10d18e0d0d135bc40f309fa21c7afa3d.jpg,186,46,199,91,no_glove
PP02img618_jpg.rf.10d18e0d0d135bc40f309fa21c7afa3d.jpg,154,47,176,102,no_glove
PP02img618_jpg.rf.10d18e0d0d135bc40f309fa21c7afa3d.jpg,104,151,131,220,no_glove
nglovpp2142_jpg.rf.10ba2f4756bc5fb31f1a5b6dd248b0fe.jpg,99,194,161,301,no_glove
nglovpp2142_jpg.rf.10ba2f4756bc5fb31f1a5b6dd248b0fe.jpg,165,131,209,182,no_glove
kp1916_jpg.rf.10b132ec762aa92535678f94469980df.jpg,228,302,258,324,no_goggles
fglov179_jpg.rf.10c28f755d090dc853430ba997becdbd.jpg,168,68,194,109,glove
fglov179_jpg.rf.10c28f755d090dc853430ba997becdbd.jpg,179,23,208,63,glove
fglov179_jpg.rf.10c28f755d090dc853430ba997becdbd.jpg,387,167,416,261,glove
fglov179_jpg.rf.10c28f755d090dc853430ba997becdbd.jpg,326,204,365,285,glove
kp1614_jpg.rf.10c4c7d8c8eb19f1ce4ad71e7c5e001b.jpg,161,307,192,328,no_goggles
kp1919_jpg.rf.10dfaa7b0766b335439018e9ecf1b0d0.jpg,162,311,190,331,no_goggles
nglovpp3189_jpg.rf.10a258781600fa2cafb962527092db1d.jpg,217,154,277,204,no_glove
PP02img1028_jpg.rf.10db2e91cbb04209a1b72e7ea4802b2d.jpg,41,201,80,236,glove
PP02img1028_jpg.rf.10db2e91cbb04209a1b72e7ea4802b2d.jpg,103,208,133,250,glove
PP02img1028_jpg.rf.10db2e91cbb04209a1b72e7ea4802b2d.jpg,177,298,218,373,glove
PP02img1028_jpg.rf.10db2e91cbb04209a1b72e7ea4802b2d.jpg,259,132,283,196,no_glove
packing1336_jpg.rf.10d49184532b53e45b39ddc8d693a15d.jpg,298,87,321,111,no_goggles
packing1336_jpg.rf.10d49184532b53e45b39ddc8d693a15d.jpg,69,145,90,170,no_goggles
packing611_jpg.rf.10f28b9b3d1fde95bd3de61601b1b4e5.jpg,63,131,89,151,goggles
packing611_jpg.rf.10f28b9b3d1fde95bd3de61601b1b4e5.jpg,309,109,333,128,goggles
frame23_jpg.rf.10c2abbb031615f15c1e4f9265d07abd.jpg,252,150,327,362,suit
nglovpp2114_jpg.rf.10f33c2f3048cd0c7350f34386c6f812.jpg,181,109,232,156,no_glove
nglovpp2114_jpg.rf.10f33c2f3048cd0c7350f34386c6f812.jpg,20,185,61,243,no_glove
nglovpp2114_jpg.rf.10f33c2f3048cd0c7350f34386c6f812.jpg,303,152,342,204,no_glove
kp180_jpg.rf.10a70394d1a8dd6d06cee3c1a4e36ba1.jpg,166,289,198,310,goggles
PP02img1169_jpg.rf.10d24c8a09e55679e98fc4a8dd54d86e.jpg,74,240,108,282,glove
PP02img1139_jpg.rf.10e4b3811ca9d57582f4194197316d98.jpg,48,159,90,201,glove
